 -1.10053E-02, -1.14518E-02, -1.19180E-02, -1.24042E-02, -1.29110E-02, -1.34388E-02, -1.39878E-02, -1.45584E-02, -1.51506E-02, -1.57644E-02, -1.63995E-02, -1.70554E-02, -1.77316E-02, -1.84272E-02, -1.91408E-02, -1.98711E-02, -2.06162E-02, -2.13738E-02, -2.21414E-02, -2.29161E-02, -2.36944E-02, -2.44725E-02, -2.52463E-02, -2.60112E-02, -2.67623E-02, -2.74944E-02, -2.82019E-02, -2.88791E-02, -2.95202E-02, -3.01190E-02, -3.06694E-02, -3.11654E-02, -3.16009E-02, -3.19699E-02, -3.22667E-02, -3.24862E-02, -3.26235E-02, -3.26744E-02, -3.26356E-02, -3.25048E-02, -3.22809E-02, -3.19642E-02, -3.15561E-02, -3.10598E-02, -3.04798E-02, -2.98219E-02, -2.90932E-02, -2.83015E-02, -2.74556E-02, -2.65648E-02, -2.56381E-02, -2.46851E-02, -2.37145E-02, -2.27349E-02, -2.17541E-02, -2.07790E-02, -1.98159E-02, -1.88703E-02, -1.79465E-02, -1.70484E-02, -1.61788E-02, -1.53400E-02, -1.45336E-02, -1.37606E-02, -1.30216E-02, -1.23167E-02, -1.16457E-02, -1.10082E-02, -1.04033E-02, -9.83014E-03, -9.28774E-03, -8.77495E-03, -8.29053E-03, -7.83326E-03, -7.40184E-03, -6.99503E-03, -6.61154E-03,
 -1.11530E-02, -1.16182E-02, -1.21048E-02, -1.26134E-02, -1.31447E-02, -1.36992E-02, -1.42774E-02, -1.48796E-02, -1.55061E-02, -1.61571E-02, -1.68324E-02, -1.75317E-02, -1.82544E-02, -1.89998E-02, -1.97668E-02, -2.05538E-02, -2.13589E-02, -2.21800E-02, -2.30142E-02, -2.38585E-02, -2.47091E-02, -2.55620E-02, -2.64126E-02, -2.72557E-02, -2.80860E-02, -2.88977E-02, -2.96845E-02, -3.04399E-02, -3.11574E-02, -3.18301E-02, -3.24509E-02, -3.30129E-02, -3.35092E-02, -3.39329E-02, -3.42772E-02, -3.45360E-02, -3.47034E-02, -3.47743E-02, -3.47445E-02, -3.46109E-02, -3.43719E-02, -3.40273E-02, -3.35790E-02, -3.30302E-02, -3.23862E-02, -3.16538E-02, -3.08414E-02, -2.99585E-02, -2.90155E-02, -2.80231E-02, -2.69926E-02, -2.59347E-02, -2.48599E-02, -2.37781E-02, -2.26981E-02, -2.16279E-02, -2.05745E-02, -1.95436E-02, -1.85403E-02, -1.75683E-02, -1.66307E-02, -1.57296E-02, -1.48664E-02, -1.40420E-02, -1.32566E-02, -1.25101E-02, -1.18018E-02, -1.11311E-02, -1.04967E-02, -9.89762E-03, -9.33235E-03, -8.79949E-03, -8.29756E-03, -7.82505E-03, -7.38044E-03, -6.96226E-03, -6.56904E-03,
 -1.12930E-02, -1.17772E-02, -1.22847E-02, -1.28162E-02, -1.33726E-02, -1.39547E-02, -1.45631E-02, -1.51983E-02, -1.58608E-02, -1.65509E-02, -1.72687E-02, -1.80140E-02, -1.87864E-02, -1.95853E-02, -2.04095E-02, -2.12578E-02, -2.21282E-02, -2.30184E-02, -2.39256E-02, -2.48463E-02, -2.57768E-02, -2.67124E-02, -2.76482E-02, -2.85786E-02, -2.94975E-02, -3.03983E-02, -3.12742E-02, -3.21179E-02, -3.29218E-02, -3.36782E-02, -3.43791E-02, -3.50167E-02, -3.55830E-02, -3.60699E-02, -3.64698E-02, -3.67751E-02, -3.69788E-02, -3.70746E-02, -3.70572E-02, -3.69224E-02, -3.66679E-02, -3.62933E-02, -3.57999E-02, -3.51918E-02, -3.44749E-02, -3.36573E-02, -3.27490E-02, -3.17613E-02, -3.07066E-02, -2.95981E-02, -2.84488E-02, -2.72715E-02, -2.60786E-02, -2.48814E-02, -2.36902E-02, -2.25138E-02, -2.13601E-02, -2.02354E-02, -1.91449E-02, -1.80926E-02, -1.70815E-02, -1.61136E-02, -1.51899E-02, -1.43111E-02, -1.34770E-02, -1.26871E-02, -1.19404E-02, -1.12356E-02, -1.05714E-02, -9.94610E-03, -9.35797E-03, -8.80526E-03, -8.28616E-03, -7.79887E-03, -7.34162E-03, -6.91268E-03, -6.51037E-03,
 -1.14240E-02, -1.19274E-02, -1.24560E-02, -1.30110E-02, -1.35932E-02, -1.42037E-02, -1.48433E-02, -1.55129E-02, -1.62130E-02, -1.69441E-02, -1.77067E-02, -1.85007E-02, -1.93260E-02, -2.01820E-02, -2.10679E-02, -2.19824E-02, -2.29235E-02, -2.38890E-02, -2.48760E-02, -2.58808E-02, -2.68993E-02, -2.79266E-02, -2.89571E-02, -2.99848E-02, -3.10026E-02, -3.20035E-02, -3.29795E-02, -3.39225E-02, -3.48239E-02, -3.56751E-02, -3.64670E-02, -3.71908E-02, -3.78372E-02, -3.83973E-02, -3.88618E-02, -3.92221E-02, -3.94695E-02, -3.95963E-02, -3.95956E-02, -3.94622E-02, -3.91925E-02, -3.87853E-02, -3.82420E-02, -3.75669E-02, -3.67669E-02, -3.58516E-02, -3.48330E-02, -3.37247E-02, -3.25417E-02, -3.12997E-02, -3.00144E-02, -2.87010E-02, -2.73740E-02, -2.60466E-02, -2.47303E-02, -2.34355E-02, -2.21706E-02, -2.09426E-02, -1.97568E-02, -1.86174E-02, -1.75271E-02, -1.64876E-02, -1.54999E-02, -1.45638E-02, -1.36789E-02, -1.28441E-02, -1.20579E-02, -1.13186E-02, -1.06242E-02, -9.97273E-03, -9.36201E-03, -8.78988E-03, -8.25418E-03, -7.75279E-03, -7.28363E-03, -6.84472E-03, -6.43413E-03,
 -1.15447E-02, -1.20673E-02, -1.26173E-02, -1.31960E-02, -1.38046E-02, -1.44443E-02, -1.51161E-02, -1.58212E-02, -1.65604E-02, -1.73346E-02, -1.81443E-02, -1.89898E-02, -1.98712E-02, -2.07883E-02, -2.17404E-02, -2.27262E-02, -2.37440E-02, -2.47916E-02, -2.58658E-02, -2.69630E-02, -2.80786E-02, -2.92074E-02, -3.03432E-02, -3.14791E-02, -3.26076E-02, -3.37205E-02, -3.48088E-02, -3.58634E-02, -3.68746E-02, -3.78326E-02, -3.87275E-02, -3.95490E-02, -4.02869E-02, -4.09308E-02, -4.14704E-02, -4.18952E-02, -4.21950E-02, -4.23602E-02, -4.23821E-02, -4.22536E-02, -4.19697E-02, -4.15281E-02, -4.09298E-02, -4.01793E-02, -3.92847E-02, -3.82574E-02, -3.71118E-02, -3.58645E-02, -3.45336E-02, -3.31381E-02, -3.16969E-02, -3.02281E-02, -2.87487E-02, -2.72741E-02, -2.58176E-02, -2.43906E-02, -2.30026E-02, -2.16610E-02, -2.03713E-02, -1.91376E-02, -1.79623E-02, -1.68468E-02, -1.57913E-02, -1.47954E-02, -1.38578E-02, -1.29768E-02, -1.21504E-02, -1.13762E-02, -1.06517E-02, -9.97444E-03, -9.34167E-03, -8.75083E-03, -8.19935E-03, -7.68475E-03, -7.20464E-03, -6.75673E-03, -6.33885E-03,
 -1.16535E-02, -1.21953E-02, -1.27669E-02, -1.33696E-02, -1.40050E-02, -1.46744E-02, -1.53794E-02, -1.61211E-02, -1.69009E-02, -1.77199E-02, -1.85790E-02, -1.94788E-02, -2.04198E-02, -2.14020E-02, -2.24249E-02, -2.34875E-02, -2.45884E-02, -2.57251E-02, -2.68948E-02, -2.80934E-02, -2.93161E-02, -3.05572E-02, -3.18099E-02, -3.30665E-02, -3.43185E-02, -3.55566E-02, -3.67706E-02, -3.79502E-02, -3.90844E-02, -4.01623E-02, -4.11726E-02, -4.21041E-02, -4.29453E-02, -4.36847E-02, -4.43104E-02, -4.48105E-02, -4.51729E-02, -4.53855E-02, -4.54375E-02, -4.53191E-02, -4.50233E-02, -4.45463E-02, -4.38881E-02, -4.30534E-02, -4.20514E-02, -4.08959E-02, -3.96041E-02, -3.81964E-02, -3.66950E-02, -3.51228E-02, -3.35027E-02, -3.18564E-02, -3.02039E-02, -2.85631E-02, -2.69492E-02, -2.53752E-02, -2.38512E-02, -2.23850E-02, -2.09824E-02, -1.96470E-02, -1.83809E-02, -1.71848E-02, -1.60583E-02, -1.50002E-02, -1.40083E-02, -1.30803E-02, -1.22133E-02, -1.14044E-02, -1.06503E-02, -9.94788E-03, -9.29395E-03, -8.68542E-03, -8.11927E-03, -7.59263E-03, -7.10276E-03, -6.64705E-03, -6.22306E-03,
 -1.17489E-02, -1.23099E-02, -1.29029E-02, -1.35298E-02, -1.41922E-02, -1.48918E-02, -1.56305E-02, -1.64099E-02, -1.72317E-02, -1.80973E-02, -1.90080E-02, -1.99649E-02, -2.09688E-02, -2.20201E-02, -2.31187E-02, -2.42640E-02, -2.54546E-02, -2.66883E-02, -2.79621E-02, -2.92720E-02, -3.06127E-02, -3.19781E-02, -3.33606E-02, -3.47515E-02, -3.61411E-02, -3.75188E-02, -3.88730E-02, -4.01919E-02, -4.14631E-02, -4.26740E-02, -4.38125E-02, -4.48659E-02, -4.58221E-02, -4.66684E-02, -4.73917E-02, -4.79785E-02, -4.84147E-02, -4.86856E-02, -4.87772E-02, -4.86766E-02, -4.83736E-02, -4.78619E-02, -4.71400E-02, -4.62124E-02, -4.50896E-02, -4.37878E-02, -4.23282E-02, -4.07358E-02, -3.90377E-02, -3.72621E-02, -3.54367E-02, -3.35877E-02, -3.17387E-02, -2.99105E-02, -2.81206E-02, -2.63832E-02, -2.47094E-02, -2.31072E-02, -2.15823E-02, -2.01379E-02, -1.87754E-02, -1.74945E-02, -1.62941E-02, -1.51718E-02, -1.41246E-02, -1.31492E-02, -1.22419E-02, -1.13987E-02, -1.06159E-02, -9.88945E-03, -9.21564E-03, -8.59079E-03, -8.01141E-03, -7.47420E-03, -6.97601E-03, -6.51394E-03, -6.08524E-03,
 -1.18293E-02, -1.24091E-02, -1.30234E-02, -1.36743E-02, -1.43638E-02, -1.50940E-02, -1.58670E-02, -1.66849E-02, -1.75498E-02, -1.84635E-02, -1.94279E-02, -2.04446E-02, -2.15148E-02, -2.26394E-02, -2.38187E-02, -2.50525E-02, -2.63399E-02, -2.76787E-02, -2.90662E-02, -3.04980E-02, -3.19687E-02, -3.34714E-02, -3.49977E-02, -3.65377E-02, -3.80804E-02, -3.96134E-02, -4.11232E-02, -4.25962E-02, -4.40180E-02, -4.53748E-02, -4.66528E-02, -4.78387E-02, -4.89197E-02, -4.98825E-02, -5.07136E-02, -5.13981E-02, -5.19200E-02, -5.22618E-02, -5.24055E-02, -5.23338E-02, -5.20320E-02, -5.14897E-02, -5.07030E-02, -4.96753E-02, -4.84183E-02, -4.69512E-02, -4.52999E-02, -4.34952E-02, -4.15709E-02, -3.95616E-02, -3.75011E-02, -3.54210E-02, -3.33494E-02, -3.13104E-02, -2.93239E-02, -2.74058E-02, -2.55677E-02, -2.38178E-02, -2.21614E-02, -2.06008E-02, -1.91366E-02, -1.77674E-02, -1.64907E-02, -1.53029E-02, -1.42000E-02, -1.31775E-02, -1.22305E-02, -1.13544E-02, -1.05442E-02, -9.79535E-03, -9.10337E-03, -8.46399E-03, -7.87318E-03, -7.32717E-03, -6.82243E-03, -6.35568E-03, -5.92390E-03,
 -1.18929E-02, -1.24911E-02, -1.31263E-02, -1.38009E-02, -1.45174E-02, -1.52782E-02, -1.60858E-02, -1.69428E-02, -1.78517E-02, -1.88150E-02, -1.98350E-02, -2.09139E-02, -2.20536E-02, -2.32556E-02, -2.45207E-02, -2.58492E-02, -2.72406E-02, -2.86933E-02, -3.02043E-02, -3.17695E-02, -3.33831E-02, -3.50373E-02, -3.67228E-02, -3.84282E-02, -4.01406E-02, -4.18453E-02, -4.35266E-02, -4.51680E-02, -4.67532E-02, -4.82662E-02, -4.96919E-02, -5.10165E-02, -5.22272E-02, -5.33115E-02, -5.42564E-02, -5.50469E-02, -5.56658E-02, -5.60925E-02, -5.63044E-02, -5.62780E-02, -5.59919E-02, -5.54295E-02, -5.45821E-02, -5.34512E-02, -5.20487E-02, -5.03976E-02, -4.85295E-02, -4.64827E-02, -4.42994E-02, -4.20225E-02, -3.96937E-02, -3.73510E-02, -3.50280E-02, -3.27528E-02, -3.05480E-02, -2.84308E-02, -2.64136E-02, -2.45043E-02, -2.27074E-02, -2.10242E-02, -1.94538E-02, -1.79933E-02, -1.66388E-02, -1.53853E-02, -1.42271E-02, -1.31585E-02, -1.21734E-02, -1.12660E-02, -1.04306E-02, -9.66151E-03, -8.95360E-03, -8.30192E-03, -7.70189E-03, -7.14922E-03, -6.63999E-03, -6.17054E-03, -5.73753E-03,
 -1.19380E-02, -1.25537E-02, -1.32092E-02, -1.39071E-02, -1.46502E-02, -1.54414E-02, -1.62836E-02, -1.71800E-02, -1.81336E-02, -1.91475E-02, -2.02248E-02, -2.13683E-02, -2.25805E-02, -2.38637E-02, -2.52196E-02, -2.66490E-02, -2.81519E-02, -2.97274E-02, -3.13726E-02, -3.30835E-02, -3.48536E-02, -3.66747E-02, -3.85360E-02, -4.04242E-02, -4.23239E-02, -4.42173E-02, -4.60854E-02, -4.79084E-02, -4.96664E-02, -5.13409E-02, -5.29154E-02, -5.43761E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.59767E-02, -5.41262E-02, -5.20171E-02, -4.96974E-02, -4.72201E-02, -4.46389E-02, -4.20054E-02, -3.93661E-02, -3.67608E-02, -3.42225E-02, -3.17767E-02, -2.94419E-02, -2.72309E-02, -2.51511E-02, -2.32056E-02, -2.13942E-02, -1.97142E-02, -1.81608E-02, -1.67282E-02, -1.54095E-02, -1.41975E-02, -1.30848E-02, -1.20641E-02, -1.11282E-02, -1.02702E-02, -9.48372E-03, -8.76268E-03, -8.10145E-03, -7.49483E-03, -6.93805E-03, -6.42670E-03, -5.95680E-03, -5.52469E-03,
